date,avgTemp,maxTemp,minTmep,rainFall,wind_velocity,avgHumid,Cloud,Sunlight,High_Q(10kg),Low_Q(10kg)
2017-05-09,17.1,22.6,15.3,2.5,1.6,63,9.4,8.34,"27,940","23,813"
2017-05-10,16.4,20.8,14.2,2.5,2.5,73,6.9,15.29,"28,207","24,013"
2017-05-11,19.3,24.8,13.1,0,1.8,65,7.6,16.69,"28,533","24,280"
2017-05-12,19.1,21.1,16.8,,2.1,72,8,5.57,"28,760","24,480"
2017-05-13,16.4,22.6,12.4,6,3.1,78,6.8,8.35,"28,987","24,680"
2017-05-14,15.7,20.7,11,,3.7,58,0.6,27.71,"29,227","24,893"
2017-05-15,16,20.1,12.3,0,2.8,61,5.5,17.5,"29,360","25,027"
2017-05-16,17.1,22.3,13.3,,2,61,6.4,16.79,"29,440","25,107"
2017-05-17,18.6,25.9,12.3,,2.1,52,0.6,26.53,"29,520","25,187"
2017-05-18,20.4,26.9,13.9,,2.3,42,1.5,24.44,"29,600","25,267"
2017-05-19,21.1,27.9,15.1,,2.6,43,0,26.72,"29,693","25,360"
2017-05-20,20.9,27.3,15.4,,2.4,44,5.1,24.18,"29,693","25,360"
2017-05-21,21.5,27.6,16,,2.3,48,2.8,26.62,"29,693","25,360"
2017-05-22,21.8,28,15.9,,2,54,2.8,22.27,"29,693","25,360"
2017-05-23,20,24.4,17.2,5,1.9,68,9.1,11.66,"29,693","25,360"
2017-05-24,21.8,27.8,16.9,0.1,2,60,2.9,24.99,"29,667","25,333"
2017-05-25,19.2,24.4,14.4,,3.4,46,0.9,24.3,"29,640","25,307"
2017-05-26,17.7,23.2,12.4,,2.9,42,1.9,25.32,"29,480","25,147"
2017-05-27,19.5,26.4,13.7,,2.2,46,0.1,26.95,"29,333","25,000"
2017-05-28,21.2,27.9,14.4,,2.7,51,1,23.57,"29,160","24,827"
2017-05-29,22.9,29.3,18.1,,2.3,62,4.6,22.29,"28,920","24,587"
2017-05-30,23.6,30.3,18.6,,2.4,44,6,21.3,"28,707","24,373"
2017-05-31,23.3,29.6,17.7,,1.9,49,5.4,20.09,"28,627","24,293"
2017-06-01,23.3,27,20,,3.1,52,4.3,21.83,"28,507","24,168"
2017-06-02,20.5,25.6,15.5,0,2.8,37,3.1,25.66,"28,413","24,069"
2017-06-03,20.5,26.5,16.1,,3,44,1.9,27.88,"28,467","24,117"
2017-06-04,21.7,28.1,15.1,,2.6,37,1.8,27.49,"28,520","24,165"
2017-06-05,24.2,30.3,16.4,0,1.9,33,4.9,26.62,"28,600","24,245"
2017-06-06,19.4,23.9,14.5,15.5,2.5,60,9.8,7.4,"28,680","24,331"
2017-06-07,17.6,19.2,15.1,12.5,2.4,91,8.8,3.47,"28,760","24,416"
2017-06-08,20.1,25.9,15.1,,2.8,67,3.9,25.61,"28,827","24,488"
2017-06-09,21.2,25.7,17.9,0.1,3.3,70,6.9,16.67,"28,893","24,560"
2017-06-10,21.5,27.5,16.7,4.5,2.3,47,6.9,24.26,"28,933","24,600"
2017-06-11,22.8,29.6,14.8,,2.2,34,1,28.53,"29,027","24,693"
2017-06-12,22.1,28,17,,2.8,46,4.9,24.22,"29,120","24,787"
2017-06-13,21.5,25.9,18.3,0,2.4,63,7,21.29,"29,173","24,853"
2017-06-14,21.8,26.8,17.8,,2.8,63,1.6,25.27,"29,320","25,013"
2017-06-15,23.1,29.6,18,,2.5,62,1.5,24.81,"29,613","25,307"
2017-06-16,25.5,32.7,20,,2.2,56,1.3,24.11,"30,213","25,880"
2017-06-17,24.2,29.9,20.6,,2.4,52,0,24.5,"31,000","26,613"
2017-06-18,24.3,31.8,18.6,,2.3,52,0.8,26,"31,787","27,333"
2017-06-19,24.8,30.2,19.5,,1.8,51,5.6,21,"32,453","27,933"
2017-06-20,26,32.7,20,0,2.1,43,6.6,18.81,"33,040","28,467"
2017-06-21,25.4,31.6,21.7,0,2.9,53,3,23.53,"33,320","28,707"
2017-06-22,25.3,30.4,21.2,,2.5,57,3.9,23.53,"33,373","28,747"
2017-06-23,26.7,34.1,21.3,,2,53,4.1,22.75,"33,373","28,733"
2017-06-24,24.5,27.8,21.5,3.5,1.2,60,9.5,7.22,"33,400","28,747"
2017-06-25,23.8,28.4,21,1.5,1.5,75,7.1,12.96,"33,387","28,720"
2017-06-26,23.1,29.9,20.1,29,2.2,77,8.8,14.3,"33,173","28,520"
2017-06-27,25.2,30.5,20.8,0,2.2,68,6.4,18.34,"33,000","28,360"
2017-06-28,26,30.5,22.5,,2.1,64,6.1,16.7,"32,787","28,173"
2017-06-29,26.2,31.5,21.9,,2.2,65,3.8,21.06,"32,573","27,987"
2017-06-30,25.9,30.9,22.2,,2.2,66,4.9,19.45,"32,347","27,787"
2017-07-01,25.3,30.7,22.4,0.5,2,74,9.4,13.89,"32,293","27,747"
2017-07-02,24.3,26.8,21.9,92,2.5,91,10,5.5,"32,240","27,707"
2017-07-03,24.7,27.4,21.9,67.5,3.5,88,9.9,9.19,"32,253","27,720"
2017-07-04,26.7,31.6,23.8,0.5,2,75,6.5,19.73,"32,280","27,747"
2017-07-05,27.4,32.6,23.3,,1.5,67,4.8,18.39,"32,360","27,827"
2017-07-06,27.6,34.6,23.9,34,1.7,72,7.1,19.12,"32,467","27,933"
2017-07-07,26.4,28.4,24.4,16.5,2,81,9.5,6.32,"32,560","28,027"
2017-07-08,26,27.6,24.6,4.5,2.6,83,9.9,4.66,"32,653","28,120"
2017-07-09,26.3,30.3,23.8,32.5,1,88,9.6,9.27,"32,773","28,240"
2017-07-10,24,25.4,22.6,144.5,2.3,97,10,2.01,"32,853","28,320"
2017-07-11,26,30.9,22.2,1,2.1,81,8.8,13.94,"32,947","28,413"
2017-07-12,27.1,31.1,24.9,0,2.3,76,6.1,17.01,"32,907","28,387"
2017-07-13,27.6,32.1,23.1,,1.5,71,2.6,19.23,"32,827","28,320"
2017-07-14,28.7,33,26.1,0,2.1,68,7,16.04,"32,573","28,093"
2017-07-15,25,27.3,23.4,42.5,2.2,89,10,5.65,"32,293","27,840"
2017-07-16,26.2,28.8,23.4,22.5,1.4,83,9.4,10.5,"31,973","27,547"
2017-07-17,26.8,29,24,7.5,2,77,9.1,11.18,"31,800","27,387"
2017-07-18,26.5,30.7,23.9,2.5,1.6,81,7.4,11.5,"31,640","27,240"
2017-07-19,28.3,34.1,24.5,,1.8,71,5.9,20.43,"31,547","27,160"
2017-07-20,29.9,34.9,26,,2.2,66,2.4,20.59,"31,400","27,040"
2017-07-21,29.8,32.4,27.3,,2.5,73,8.6,10.81,"31,253","26,920"
2017-07-22,29.3,32.5,27.5,0.5,2.3,76,9.5,10.01,"31,040","26,747"
2017-07-23,27,28.1,26.1,133.5,2.1,90,9.8,2.72,"30,827","26,573"
2017-07-24,26.2,27.3,25.6,3,1.2,82,9.4,5.17,"30,747","26,520"
2017-07-25,29.4,35.4,24.6,,1.9,64,4.3,21.74,"30,720","26,507"
2017-07-26,28.7,32.8,24.2,,2.7,56,3.5,22.61,"30,773","26,560"
2017-07-27,27.1,29.7,24.9,3.5,1.9,63,9.4,10,"31,053","26,800"
2017-07-28,25.5,26.9,24.8,8.5,1.5,92,9.6,3.38,"31,387","27,080"
2017-07-29,27.2,30.1,25,0,2.3,72,7.5,11.78,"31,587","27,227"
2017-07-30,27.9,32.6,24.7,,1.9,64,7.9,18.56,"32,093","27,520"
2017-07-31,25.7,27.1,24.8,3.5,1.4,82,9.6,4.34,"32,787","28,147"
2017-08-01,28.6,33,24.1,2,1.7,73,7,18.08,"33,453","28,653"
2017-08-02,30,33,26.6,,1.3,72,5.1,11.98,"33,453","28,640"
2017-08-03,30.2,33.9,27.2,,2.2,61,5.6,21.79,"33,360","28,560"
2017-08-04,30.3,35.3,25.9,,2.1,60,6.3,22.18,"33,120","28,427"
2017-08-05,31.4,34.8,27.6,0,1.9,63,4.1,16.84,"32,920","28,253"
2017-08-06,29.8,34,28.2,5,1.9,72,6.9,11.98,"32,600","27,973"
2017-08-07,29.2,34.4,26.4,,2.4,68,3.3,22.74,"32,307","27,707"
2017-08-08,28.2,31,25.5,,1.9,67,8,13.47,"31,927","27,353"
2017-08-09,27.6,32,24.6,2.5,2.3,66,9.1,14.17,"31,713","27,167"
2017-08-10,24.8,26.3,23.9,5.5,2,90,9.9,6.21,"31,467","26,987"
2017-08-11,27,32.4,23.9,0.5,2.3,73,5.9,15.55,"31,000","26,627"
2017-08-12,27.8,32.6,23.2,,2.1,60,5.6,18.42,"30,667","26,347"
2017-08-13,26.3,28.4,24.2,0,2.8,62,8.9,11.22,"30,440","26,147"
2017-08-14,24.6,27.1,23.1,1.5,3.6,68,9.6,7.26,"30,187","25,933"
2017-08-15,21.9,24,20.8,93.5,3.6,94,10,3,"30,093","25,853"
2017-08-16,23.3,26.8,20.5,2,3.7,81,9.6,10.41,"29,920","25,707"
2017-08-17,24.8,27.7,21.2,0.5,2.1,77,8.1,9.67,"29,667","25,493"
2017-08-18,26.3,30.6,23.9,0,1.3,76,8.3,12.1,"29,347","25,240"
2017-08-19,26.1,28.7,23.1,0,2,76,8.1,9.79,"29,027","24,973"
2017-08-20,23.2,25.8,22,124.5,2.9,96,10,3.48,"28,627","24,627"
2017-08-21,25.8,29.2,23.7,5,2.4,82,7.6,10.72,"28,387","24,427"
2017-08-22,27.3,31.5,23.4,,1.9,71,4.4,16.45,"28,267","24,333"
2017-08-23,27.2,30.2,24.6,31.5,2.6,84,9.4,8.22,"28,227","24,293"
2017-08-24,26.5,28.1,23.9,14,4,85,7.9,3.62,"28,187","24,253"
2017-08-25,25.3,30.6,22.2,,1.7,62,6,20.24,"28,147","24,200"
2017-08-26,24.2,29.2,19,,2,55,1.9,24.43,"28,133","24,187"
2017-08-27,22.7,26.7,19,0,1.4,62,8.3,10.32,"28,067","24,120"
2017-08-28,21.5,26.5,18.3,9,1.5,73,9.1,6.82,"27,987","24,040"
2017-08-29,19.5,24,17,,3.2,51,6.5,21.08,"27,880","23,933"
2017-08-30,19.8,23.9,16.1,,1.5,56,7.1,9.64,"27,853","23,920"
2017-08-31,22.2,27.6,16.6,,1.6,62,0.9,19.21,"27,733","23,800"
2017-09-01,23.3,29.7,17.1,,2.2,56,0.4,22.7,"27,653","23,707"
2017-09-02,23.8,29.6,18.6,,1.8,59,2.9,19.67,"27,573","23,613"
2017-09-03,23.7,29.2,19,,1.6,64,3,15.85,"27,453","23,480"
2017-09-04,24.6,30.1,19.7,,1.6,54,6.1,17.94,"27,253","23,307"
2017-09-05,21.9,23.7,20.4,0,1.7,62,8.8,5.38,"27,260","23,300"
2017-09-06,20.6,24,18.5,2,1.2,76,9.6,6.06,"27,197","23,223"
2017-09-07,22.4,27.5,17.8,,1.4,73,5.6,14.01,"27,105","23,118"
2017-09-08,24.3,29.9,20.4,,1.7,68,3.8,19.77,"26,998","22,998"
2017-09-09,23.8,28.2,19.2,,1.4,70,2.8,16.69,"26,865","22,865"
2017-09-10,23,26.1,19.9,0.5,1.4,74,9.3,7.34,"26,605","22,592"
2017-09-11,21.2,24.6,18.6,24,1.7,80,7.6,8.17,"26,482","22,455"
2017-09-12,22.1,27.9,17.7,,1.9,59,0.6,19.09,"26,373","22,333"
2017-09-13,21.4,27.5,15.9,,1.9,49,0,21.6,"26,240","22,187"
2017-09-14,22.4,29.5,14.8,,1.7,49,1.5,20.59,"26,133","22,080"
2017-09-15,22.6,27.9,17.8,,3.6,48,3.9,19.03,"26,013","21,980"
2017-09-16,22,27.6,16.7,,3.6,51,3.1,20.23,"25,717","21,707"
2017-09-17,23.1,29.2,19,,2.7,51,3.5,19.04,"25,435","21,452"
2017-09-18,21.9,27.6,16.4,,2.1,63,1.8,18.98,"25,174","21,218"
2017-09-19,22.6,25.8,20.1,8,3,79,7.9,7.26,"24,990","21,074"
2017-09-20,19.5,24.9,14.1,,2.4,49,0.8,20.74,"24,905","20,995"
2017-09-21,20.3,27,14.2,,1.6,57,0.5,19.35,"24,835","20,915"
2017-09-22,20.6,26.8,15.4,,2.1,61,3.5,16.7,"24,810","20,890"
2017-09-23,21.8,27.3,17.6,0,1.6,70,6.6,13.3,"24,738","20,818"
2017-09-24,22.4,27.9,18.8,0,2,72,6.9,11.77,"24,601","20,681"
2017-09-25,23.4,30.1,17.4,,1.4,58,2.5,16.62,"24,533","20,600"
2017-09-26,25.1,31.4,19.4,0,1.9,57,4.9,15.66,"24,493","20,560"
2017-09-27,22.7,27.3,19.9,0.5,1.7,66,8.8,0.02,"24,427","20,480"
2017-09-28,19.2,25.3,14.2,,2.8,49,2.5,11.81,"24,360","20,400"
2017-09-29,17.4,23.5,11.2,,2.2,39,3.1,13.75,"24,267","20,293"
2017-09-30,20,25.9,14.7,,1.5,65,3.5,6.11,"24,107","20,133"
2017-10-01,18.2,21.2,15.5,4,2.3,75,8.9,3.06,"23,947","19,973"
2017-10-02,22,29.4,15.6,1.5,2.3,62,2.6,11.2,0,0
2017-10-03,17.6,23.6,13.4,,2.3,50,5.8,7.19,0,0
2017-10-04,16.7,24.3,10.7,,1.8,49,6.6,9.93,0,0
2017-10-05,18.7,23.4,13.9,,2.1,56,8,7.21,0,0
2017-10-06,18.9,23.3,16.2,0.5,2.3,66,8.5,5.32,0,0
2017-10-07,21.9,28.8,16.9,0,1.2,68,7.5,9.17,0,0
2017-10-08,23,28.7,19.3,,1.4,67,4.8,9.32,0,0
2017-10-09,22.5,27.6,19.8,0,1.5,66,6.5,7.24,0,0
2017-10-10,21.4,24.8,18.6,0.4,1.3,77,9.3,3.75,"23,293","19,090"
2017-10-11,15.5,21.7,12.2,20,2.9,77,9.3,3.87,"23,040","18,817"
2017-10-12,11.4,,8.8,,2,71,7.1,2.23,"22,933","18,733"
2017-10-13,12.8,18.9,6.1,,3.2,51,3.4,9.41,"22,813","18,640"
2017-10-14,14.4,20.5,9,,,43,4.9,10.58,"22,653","18,520"
2017-10-15,15.8,23,9,,1.7,43,5.4,9.97,"22,640","18,520"
2017-10-16,16.6,22,13.6,,1.7,48,7.9,7.3,"22,640","18,520"
2017-10-17,16.2,23.9,9.2,,1.3,47,0.4,10.3,"22,627","18,507"
2017-10-18,16.5,19.1,14.2,0.1,2.4,59,9.3,3.13,"22,653","18,533"
2017-10-19,17,23.2,11.9,,1.8,58,3.8,9.08,"22,680","18,573"
2017-10-20,17,24.2,11.1,,1.5,59,0.1,9.75,"22,667","18,587"
2017-10-21,17.6,25.2,11,,1.3,53,0,9.75,"22,627","18,587"
2017-10-22,16.3,23.5,11,,3.1,50,1.8,8.97,"22,573","18,573"
2017-10-23,13.7,20.6,8.6,,1.4,47,0,9.37,"22,493","18,533"
2017-10-24,14.4,20.9,9.9,,1.9,54,3,7.95,"22,373","18,427"
2017-10-25,14.4,20.6,9.5,,1.5,59,2.9,9.17,"22,253","18,320"
2017-10-26,14.5,18.1,10.7,,1.2,57,8.6,4.42,"22,160","18,227"
2017-10-27,16.9,24.2,11.9,,1.2,54,1.9,8.47,"22,080","18,147"
2017-10-28,17.2,24.8,10.6,,2,52,0.1,8.75,"22,000","18,067"
2017-10-29,11.5,17.2,6.3,,3.3,46,0,7.94,"22,000","18,067"
2017-10-30,7.7,13.2,2.5,,2.4,27,0,9.16,"22,000","18,067"
2017-10-31,10.4,16,3.6,,1.8,54,1.8,8.01,"21,907","17,973"
2017-11-01,14.4,18.1,11.5,,2.1,72,8.5,2.94,"21,813","17,880"
2017-11-02,15.5,18,14,1,1.6,79,8.8,2.28,"21,720","17,787"
2017-11-03,12.3,16.6,6.1,1.5,3.2,66,5.6,5.24,"21,667","17,733"
2017-11-04,7.8,13.7,4.5,,2.5,48,2.4,8.3,"21,640","17,693"
2017-11-05,8.4,15.4,2.6,,1.5,53,3.3,,"21,773","17,813"
2017-11-06,11.4,16.5,8,,1.5,65,5.5,6.24,"21,907","17,933"
2017-11-07,14.4,18.4,9.2,0,1.5,61,9.1,4.41,"22,040","18,053"
2017-11-08,13.1,17.2,6.9,0,3,53,3.9,7.21,"22,093","18,093"
2017-11-09,9.4,16.8,3.7,,1.2,40,0,7.63,"22,120","18,120"
2017-11-10,9.8,15.9,5.3,7.5,3,56,4.4,2.05,"22,080","18,080"
2017-11-11,5.9,10.7,2.7,,2.2,43,0,8.18,"22,000","17,987"
2017-11-12,5.3,11.4,0.3,,1.4,57,1.5,6.72,"21,920","17,893"
2017-11-13,8.4,11.8,3.1,4.5,1.9,64,7.9,2.85,"21,873","17,833"
2017-11-14,7.5,11.4,2.9,,2.4,43,1.9,7.48,"21,820","17,767"
2017-11-15,3.2,6.5,-1.1,,2.8,38,4.1,7.34,"21,727","17,660"
2017-11-16,1,6.4,-3.4,,1.5,30,0,7.66,"21,673","17,607"
2017-11-17,3,5.8,-1.6,0,2.2,39,8.5,1.24,"21,593","17,527"
2017-11-18,-2.1,2.6,-4.8,,3.4,39,0,7.97,"21,520","17,453"
2017-11-19,-1.6,3.5,-6.6,,2.2,38,2.8,7.42,"21,427","17,373"
2017-11-20,-0.4,4.2,-3.9,0,1.4,55,3.5,,"21,373","17,333"
2017-11-21,1.3,8.1,-4.2,,1.4,56,1.1,7.14,"21,347","17,320"
2017-11-22,4.3,10.8,0.6,0.5,2.4,55,5.1,4.17,"21,347","17,333"
2017-11-23,0.9,4.7,-2.5,1.2,2.1,49,4.8,5.25,"21,387","17,387"
2017-11-24,-0.4,2.9,-2.5,0,1.8,63,3.3,6.34,"21,453","17,453"
2017-11-25,3,7.3,-3.3,24,1.8,78,7.5,2.08,"21,507","17,507"
2017-11-26,3.3,7.6,-0.3,,1.8,72,4.3,5.95,"21,533","17,533"
2017-11-27,2.5,9.5,-2.9,,1.3,53,0.9,,"21,560","17,560"
2017-11-28,6.4,11.2,1.3,0.5,1.1,64,8.4,4.21,"21,547","17,547"
2017-11-29,3.2,8.1,-1.8,0,2.8,48,5.4,7.04,"21,547","17,547"
2017-11-30,-2.4,2.7,-5.2,,3.3,27,2,,"21,560","17,560"
2017-12-01,-2.2,3.1,-7.6,0,1.6,49,2.3,5.97,"21,573","17,573"
2017-12-02,1.9,8.1,-4.6,,1.7,60,3.8,6.33,"21,600","17,600"
2017-12-03,4.9,8.1,3.1,4,1.5,83,9,3.01,"21,687","17,673"
2017-12-04,-1.2,4.5,-6.1,0.1,3.4,48,1.4,6.79,"21,830","17,798"
2017-12-05,-4.2,-0.4,-8.2,0.1,,40,1.6,0.86,"22,003","17,953"
2017-12-06,0.2,6,-4.5,1.2,,73,7,6.14,"22,177","18,107"
2017-12-07,0.7,4.6,-3.5,,1.7,65,3.5,5.85,"22,350","18,262"
2017-12-08,-3.8,-0.5,-7.1,,1.8,41,2.1,6.89,"22,477","18,383"
2017-12-09,-0.5,5.4,-5.6,,1,46,2.8,6.32,"22,533","18,440"
2017-12-10,1.1,6.7,-2.5,4.1,2,68,7,2.08,"22,560","18,467"
2017-12-11,-7,-2.5,-11,,3.5,41,0.3,7.01,"22,587","18,493"
2017-12-12,-9.4,-5.2,-12.3,,2.1,42,0,6.8,"22,600","18,507"
2017-12-13,-8.7,-4.4,-12,,1.7,42,0,6.81,0,0
2017-12-14,-6.6,-1.9,-11.2,,0.9,43,5.9,3.7,0,0
2017-12-15,-3,0.9,-7.5,0,1,53,7.3,2.41,0,0
2017-12-16,-5.7,-2.6,-8.1,,3,43,0,6.4,0,0
2017-12-17,-6.7,-2.3,-10.8,,1.9,38,1.1,6.51,0,0
2017-12-18,-1.6,3.3,-5.9,3.4,1.2,80,6.8,1.66,0,0
2017-12-19,-3.9,-1,-6.5,,2.1,49,1,6.61,0,0
2017-12-20,-3.9,-0.1,-8.5,0.2,1.1,68,7.1,3.36,0,0
2017-12-21,-0.9,4.6,-5.6,,1.2,71,0.4,6.15,0,0
2017-12-22,3.4,6.6,-1.9,,1.1,67,8.4,3.41,0,0
2017-12-23,6.1,8.7,5,,1.1,76,8,3.28,0,0
2017-12-24,2.9,5.7,-0.6,20,1.9,82,6.6,0.7,0,0
2017-12-25,-2.1,0.6,-4.9,,2.8,43,2.1,6.77,0,0
2017-12-26,-3.8,-1.1,-7.9,,2.9,42,0.3,6.72,0,0
2017-12-27,-6.9,-2.6,-10.3,,1.9,31,0,6.61,0,0
2017-12-28,-2.1,0.8,-6.8,0,1.3,47,8.5,3.79,0,0
2017-12-29,2.1,6,-0.4,0,1.1,67,4.6,3.87,0,0
2017-12-30,1.4,4.5,-1.2,0.7,0.9,80,9.3,2.25,0,0
2017-12-31,-0.3,3.3,-3.2,1,2.3,54,1.9,6.63,0,0
2018-01-01,-1.3,3.8,-5.1,,1.4,39,1,6.14,0,0
2018-01-02,-1.8,1.8,-4.3,,1.8,42,2.3,5.36,"22,840","18,680"
2018-01-03,-4.7,-0.4,-7.1,,2.2,42,3.6,6.56,"22,893","18,733"
2018-01-04,-4.7,-0.7,-8.7,,1.4,43,6.5,4.73,"23,040","18,853"
2018-01-05,-3,1.6,-5.6,,1.7,48,3.6,5.96,"23,267","19,027"
2018-01-06,-2.8,2.9,-6.8,,1.5,46,0,6.79,"23,493","19,200"
2018-01-07,-0.8,2.8,-5.7,,0.8,42,7.5,3.75,"23,680","19,333"
2018-01-08,1.3,4,-1.2,0.9,1.8,52,9,2.39,"23,880","19,453"
2018-01-09,-4.2,-1.2,-6.1,0.5,2.9,59,3.5,5.6,"24,067","19,587"
2018-01-10,-7.5,-4.8,-10.3,0.3,3,52,0.9,6.85,"24,173","19,667"
2018-01-11,-11.1,-7.4,-13.6,,2.8,50,0.4,6.8,"24,227","19,707"
2018-01-12,-10.2,-5.4,-15.3,0,1.7,35,2.3,7.11,"24,320","19,773"
2018-01-13,-4.4,-1.2,-6.6,0.4,0.8,67,8.3,2.8,"24,387","19,840"
2018-01-14,0.6,5.4,-4.4,,1.2,64,7,4.55,"24,373","19,827"
2018-01-15,4.7,7.7,1.8,0.2,1.4,64,7.6,4.67,"24,360","19,813"
2018-01-16,3.5,6.8,0.1,0,0.7,59,9.8,2.4,"24,400","19,840"
2018-01-17,4.5,8.7,2.4,,1.2,64,7.4,4.17,"24,373","19,853"
2018-01-18,2.1,4.5,0.3,0,1.9,60,8.6,,"24,360","19,880"
2018-01-19,1,5.5,-2.5,,1.6,43,3.8,6.56,"24,373","19,933"
2018-01-20,2.2,6.9,-1,,1.6,58,5.1,4.51,"24,387","19,987"
2018-01-21,0.4,5.5,-3.7,,1,37,2,5.88,"24,373","20,053"
2018-01-22,0.2,4,-5.3,3.3,1.5,57,9.4,1.91,"24,347","20,107"
2018-01-23,-11.7,-5.3,-14.6,,3.7,42,0.3,7.62,"24,333","20,152"
2018-01-24,-14.2,-10.7,-16.3,,3.4,32,0,7.73,"24,307","20,144"
2018-01-25,-14,-9.5,-16.4,,2.8,33,3.6,7.28,"24,280","20,136"
2018-01-26,-14.8,-10.7,-17.8,,2.6,35,0,,"24,400","20,275"
2018-01-27,-9.9,-3.5,-15.9,,1.4,37,1.8,7.5,"24,560","20,387"
2018-01-28,-6.3,-1.2,-9.3,,2.6,36,3.3,6.38,"24,680","20,387"
2018-01-29,-8.5,-4.7,-11.6,,2.7,35,0.1,7.68,"24,640","20,320"
2018-01-30,-5.3,-0.8,-11.4,2.9,1.3,62,5.8,5.41,"24,587","20,253"
2018-01-31,-2.6,0,-5.2,0,1.6,55,7.4,3.9,"24,547","20,200"
2018-02-01,-4,1.2,-8.8,,1.6,44,0,8.09,"24,547","20,213"
2018-02-02,-2.4,3.8,-7.6,,1.6,51,1.9,7.29,"24,653","20,333"
2018-02-03,-7.3,-2.1,-10.4,0.5,3.8,47,1.3,13.65,"24,853","20,547"
2018-02-04,-9.5,-5.2,-12.8,,3.1,41,0,13.65,"25,053","20,760"
2018-02-05,-9.4,-5.1,-11.8,,3,38,0.1,14.31,"25,187","20,907"
2018-02-06,-10.1,-5.8,-12.8,,3.1,37,1.1,14.13,"25,293","21,027"
2018-02-07,-8,-1.6,-13.4,,1.5,40,1,13.39,"25,360","21,080"
2018-02-08,-4.4,2,-9.7,,1.2,43,0.3,13.05,"25,427","21,173"
2018-02-09,0.4,6.1,-5.3,,1.1,44,9.1,6.56,"25,493","21,267"
2018-02-10,-0.5,3.2,-6.9,,3,47,6.5,9.41,"25,560","21,360"
2018-02-11,-6.1,-2.2,-9.5,0,2.7,43,3.5,12.26,"25,600","21,427"
2018-02-12,-5.8,-1.8,-9.6,0,2.7,41,4.1,13.74,"25,613","21,520"
2018-02-13,-0.8,4.3,-7.4,,2.7,55,3.1,13.72,"25,533","21,533"
2018-02-14,3.5,8.7,-0.7,,2.6,51,7.4,6.92,"25,453","21,547"
2018-02-15,-0.7,4,-3.7,,2.5,28,3.8,,"25,400","21,533"
2018-02-16,-1.1,4.9,-5.5,,2.1,40,3.3,14.1,"25,373","21,507"
2018-02-17,-3,1.4,-7.1,,2.9,26,1.9,15.8,"25,347","21,480"
2018-02-18,-0.4,5.2,-4.9,,1.3,27,7.4,11.22,"25,320","21,453"
2018-02-19,1.8,6.8,-1.9,,1.5,49,6.1,10.08,"25,293","21,427"
2018-02-20,0.9,5.5,-2.4,,2.5,41,5,13.56,"25,280","21,400"
2018-02-21,-0.9,4.4,-4.5,,2.3,32,1.6,15.28,"25,320","21,333"
2018-02-22,1.3,5.4,-3.9,0.4,2.2,59,5.8,9.45,"25,387","21,293"
2018-02-23,4.2,8.6,-0.3,3.7,1.9,81,7,9.43,"25,520","21,360"
2018-02-24,2.4,7.2,-1.1,,2.1,49,6.1,13.09,"25,640","21,453"
2018-02-25,1.9,7.9,-1.6,,1.7,41,2.4,16.17,"25,813","21,613"
2018-02-26,3.1,10.4,-3.2,,1.4,43,1.3,16.36,"25,947","21,733"
2018-02-27,4.2,6.9,0.6,,0.9,49,8.5,2.86,"26,053","21,827"
2018-02-28,4.6,7.8,1.8,25,2,73,10,1.71,"26,147","21,933"
2018-03-01,-0.2,3,-4.3,0.5,3.8,62,4.4,17.94,"26,213","21,973"
2018-03-02,-0.7,5.4,-6.7,,1.5,34,2.4,19.03,"26,147","21,880"
2018-03-03,7.9,16.2,-0.1,0,1.5,38,4.1,18.04,"26,160","21,893"
2018-03-04,9.8,11.9,7.6,11.5,1.2,89,10,3.92,"26,173","21,907"
2018-03-05,5.5,11.4,1.3,3.5,2,68,5.4,13.8,"26,240","21,973"
2018-03-06,4.5,10.9,-1.1,,1.6,47,2.1,17.85,"26,307","22,040"
2018-03-07,6.4,10.7,2.2,0.5,1.8,54,8.6,10.76,"26,360","22,093"
2018-03-08,4.6,9.7,2.7,4,1.9,76,8.1,10.3,"26,413","22,147"
2018-03-09,4.5,9.6,1.4,,1.5,63,5.9,10.22,"26,467","22,200"
2018-03-10,4.6,9.7,0.7,,2,66,4.6,16.45,"26,467","22,200"
2018-03-11,6.4,12.2,2.7,,2,51,2.8,18.11,"26,467","22,200"
2018-03-12,8,15.5,2.2,,1.4,46,3.3,13.92,"26,467","22,200"
2018-03-13,12.4,18.8,5.2,,1.8,61,5.9,14.17,"26,387","22,120"
2018-03-14,17,22.1,13.6,,2.3,59,6,15.46,"26,307","22,040"
2018-03-15,12.4,16.6,8.4,27,2.1,92,9.8,1.47,"26,227","21,960"
2018-03-16,7.1,12.2,3.6,,1.9,47,1.4,21.16,"26,120","21,853"
2018-03-17,6.6,14,0.5,,1.5,48,4.4,17.87,"26,013","21,747"
2018-03-18,8.2,12.5,5.4,0.5,1.2,56,9.8,7.19,"25,987","21,720"
2018-03-19,8,10.4,6.2,1,2.5,65,9.5,3.33,"25,987","21,693"
2018-03-20,4.7,9.1,1.6,,3.4,40,6.9,14.36,"25,960","21,653"
2018-03-21,2.1,5.3,1.1,1,1.7,64,9.9,6.13,"25,960","21,640"
2018-03-22,4.9,11.6,0.6,,2.2,62,1.5,20.45,"25,960","21,627"
